item_id,From,Count,Date,Level,VIP
30002,Sale1,248,10/6/2017,4,1
20004,Sale1,312,10/6/2017,5,1
10009,Sale1,344,10/6/2017,6,1
10004,Sale1,336,10/6/2017,7,1
10005,Sale1,312,10/6/2017,8,1
10008,Sale1,264,10/6/2017,9,1
10008,Sale1,288,10/6/2017,10,1
20009,Sale1,784,10/6/2017,11,1
30001,Store1,2,10/6/2017,1,0
30007,Store1,4,10/6/2017,5,1
30003,Store1,3,10/6/2017,6,1
30005,Store1,1,10/6/2017,7,0
20008,Store1,1,10/6/2017,7,1
30008,Store1,3,10/6/2017,8,1
10006,Store1,56,10/6/2017,9,1
10007,Store1,11,10/6/2017,10,1
20006,Store1,235,10/6/2017,11,1
20001,Store2,2,10/6/2017,2,0
20001,Store2,3,10/6/2017,2,1
30002,Store2,25,10/6/2017,3,0
10002,Store2,36,10/6/2017,3,1
30003,Store2,11,10/6/2017,4,0
30002,Store2,44,10/6/2017,4,1
30003,Store2,10,10/6/2017,5,0
30006,Store2,68,10/6/2017,5,1
10008,Store2,35,10/6/2017,6,1
30006,Store2,1,10/6/2017,7,0
20008,Store2,40,10/6/2017,7,1
10005,Store2,38,10/6/2017,8,1
30006,Store2,38,10/6/2017,9,1
10007,Store2,41,10/6/2017,10,1
30007,Store2,199,10/6/2017,11,1
30007,Sale2,96,10/6/2017,3,1
30008,Sale2,8,10/6/2017,4,1
30008,Sale2,24,10/6/2017,5,1
30005,Sale2,8,10/6/2017,7,1
10009,Sale2,8,10/6/2017,8,1
10009,Sale2,8,10/6/2017,9,1
20006,Sale2,152,10/6/2017,11,1
30005,Sale1,536,10/6/2017,3,1
10002,Sale1,248,10/6/2017,4,1
30008,Sale1,312,10/6/2017,5,1
10005,Sale1,344,10/6/2017,6,1
10005,Sale1,328,10/6/2017,7,1
20004,Sale1,304,10/6/2017,8,1
30006,Sale1,272,10/6/2017,9,1
10005,Sale1,288,10/6/2017,10,1
10009,Sale1,784,10/6/2017,11,1
20007,Store1,10,10/6/2017,4,1
30007,Store1,23,10/6/2017,5,1
20003,Store1,3,10/6/2017,6,1
20008,Store1,1,10/6/2017,7,1
20005,Store1,8,10/6/2017,8,1
10006,Store1,54,10/6/2017,9,1
10008,Store1,13,10/6/2017,10,1
10007,Store1,212,10/6/2017,11,1
20002,Store2,2,10/6/2017,3,0
20005,Store2,14,10/6/2017,3,1
20003,Store2,1,10/6/2017,4,0
20002,Store2,28,10/6/2017,4,1
20003,Store2,5,10/6/2017,5,0
10006,Store2,57,10/6/2017,5,1
10003,Store2,1,10/6/2017,6,0
30003,Store2,43,10/6/2017,6,1
10003,Store2,3,10/6/2017,7,0
30007,Store2,49,10/6/2017,7,1
30005,Store2,2,10/6/2017,8,0
10005,Store2,17,10/6/2017,8,1
30008,Store2,33,10/6/2017,9,1
20008,Store2,17,10/6/2017,10,1
10005,Store2,1,10/6/2017,11,0
20006,Store2,135,10/6/2017,11,1
20003,Sale2,96,10/6/2017,3,1
30004,Sale2,8,10/6/2017,4,1
10006,Sale2,24,10/6/2017,5,1
30006,Sale2,8,10/6/2017,7,1
30009,Sale2,8,10/6/2017,8,1
20007,Sale2,8,10/6/2017,9,1
20008,Sale2,152,10/6/2017,11,1
30007,Sale2,0,10/6/2017,4,1
20001,Store1,8,10/7/2017,1,0
10001,Store1,11,10/7/2017,1,1
30002,Store1,8,10/7/2017,2,0
20007,Store1,3,10/7/2017,2,1
10002,Store1,1,10/7/2017,3,0
30005,Store1,1,10/7/2017,3,1
20009,Store1,20,10/7/2017,7,1
20006,Store1,50,10/7/2017,11,1
20001,Store2,249,10/7/2017,1,0
20001,Store2,33,10/7/2017,1,1
20002,Store2,192,10/7/2017,2,0
30002,Store2,84,10/7/2017,2,1
20001,Store2,23,10/7/2017,3,0
20002,Store2,58,10/7/2017,3,1
20004,Store2,13,10/7/2017,4,0
30005,Store2,66,10/7/2017,4,1
30006,Store2,61,10/7/2017,5,1
10005,Store2,47,10/7/2017,6,1
30005,Store2,1,10/7/2017,7,0
30004,Store2,36,10/7/2017,7,1
10003,Store2,1,10/7/2017,8,0
10009,Store2,27,10/7/2017,8,1
30005,Store2,13,10/7/2017,9,1
10004,Store2,1,10/7/2017,10,0
10008,Store2,8,10/7/2017,10,1
20009,Store2,61,10/7/2017,11,1
20002,Store1,10,10/7/2017,1,1
10001,Store1,10,10/7/2017,2,0
20005,Store1,15,10/7/2017,2,1
20005,Store1,13,10/7/2017,3,1
30007,Store1,2,10/7/2017,4,1
20005,Store1,20,10/7/2017,7,1
20009,Store1,20,10/7/2017,11,1
30001,Store2,1,10/7/2017,1,0
20001,Store2,214,10/7/2017,2,0
10001,Store2,193,10/7/2017,2,1
20003,Store2,32,10/7/2017,3,0
20005,Store2,63,10/7/2017,3,1
20002,Store2,7,10/7/2017,4,0
20003,Store2,41,10/7/2017,4,1
30002,Store2,1,10/7/2017,5,0
20005,Store2,13,10/7/2017,5,1
30004,Store2,33,10/7/2017,6,1
20006,Store2,21,10/7/2017,7,1
30006,Store2,1,10/7/2017,8,0
10005,Store2,15,10/7/2017,8,1
10006,Store2,16,10/7/2017,9,1
10005,Store2,6,10/7/2017,10,1
20007,Store2,126,10/7/2017,11,1
30001,Store1,1,10/7/2017,1,0
20003,Store1,10,10/7/2017,1,1
30001,Store1,3,10/7/2017,2,0
20003,Store1,13,10/7/2017,2,1
30004,Store1,1,10/7/2017,4,0
30003,Store1,12,10/7/2017,5,1
10006,Store1,20,10/7/2017,7,1
20006,Store1,10,10/7/2017,11,1
20001,Store2,15,10/7/2017,1,0
10003,Store2,1,10/7/2017,1,1
20001,Store2,237,10/7/2017,2,0
20005,Store2,135,10/7/2017,2,1
10002,Store2,22,10/7/2017,3,0
10008,Store2,83,10/7/2017,3,1
30004,Store2,9,10/7/2017,4,0
20009,Store2,61,10/7/2017,4,1
10004,Store2,1,10/7/2017,5,0
20004,Store2,26,10/7/2017,5,1
10003,Store2,31,10/7/2017,6,1
10004,Store2,37,10/7/2017,7,1
10007,Store2,8,10/7/2017,8,1
30007,Store2,15,10/7/2017,9,1
10009,Store2,2,10/7/2017,10,1
10008,Store2,113,10/7/2017,11,1
10001,Store1,10,10/7/2017,1,1
20001,Store1,1,10/7/2017,2,0
30007,Store1,1,10/7/2017,3,1
30009,Store1,20,10/7/2017,7,1
10006,Store1,10,10/7/2017,8,1
20008,Store1,16,10/7/2017,11,1
20002,Store2,4,10/7/2017,2,0
10002,Store2,5,10/7/2017,2,1
10001,Store2,6,10/7/2017,3,0
20005,Store2,6,10/7/2017,3,1
20004,Store2,3,10/7/2017,4,0
30004,Store2,29,10/7/2017,4,1
20007,Store2,8,10/7/2017,5,1
30009,Store2,8,10/7/2017,6,1
10008,Store2,5,10/7/2017,7,1
10005,Store2,7,10/7/2017,8,1
10009,Store2,9,10/7/2017,9,1
10005,Store2,1,10/7/2017,10,1
20007,Store2,36,10/7/2017,11,1
20002,Store1,10,10/7/2017,1,1
10001,Store1,1,10/7/2017,2,1
30003,Store1,2,10/7/2017,5,1
20007,Store1,20,10/7/2017,7,1
10009,Store1,10,10/7/2017,9,1
20008,Store1,10,10/7/2017,11,1
20003,Store2,1,10/7/2017,2,1
20001,Store2,2,10/7/2017,3,0
30003,Store2,22,10/7/2017,3,1
30004,Store2,8,10/7/2017,4,0
30003,Store2,60,10/7/2017,4,1
30002,Store2,1,10/7/2017,5,0
30004,Store2,5,10/7/2017,5,1
30002,Store2,1,10/7/2017,6,0
30003,Store2,10,10/7/2017,6,1
30004,Store2,8,10/7/2017,7,1
20005,Store2,16,10/7/2017,8,1
30008,Store2,6,10/7/2017,9,1
10007,Store2,3,10/7/2017,10,1
10005,Store2,1,10/7/2017,11,0
20008,Store2,26,10/7/2017,11,1
10004,Store1,10,10/7/2017,1,1
30001,Store1,1,10/7/2017,3,0
30008,Store1,12,10/7/2017,5,1
30007,Store1,20,10/7/2017,7,1
10005,Store1,21,10/7/2017,9,1
10007,Store1,8,10/7/2017,11,1
30004,Store2,1,10/7/2017,2,1
30003,Store2,8,10/7/2017,3,0
30004,Store2,29,10/7/2017,3,1
20004,Store2,3,10/7/2017,4,0
30004,Store2,12,10/7/2017,4,1
10005,Store2,2,10/7/2017,5,0
20003,Store2,11,10/7/2017,5,1
30006,Store2,2,10/7/2017,6,0
30009,Store2,18,10/7/2017,6,1
30009,Store2,10,10/7/2017,7,1
30004,Store2,1,10/7/2017,8,0
20007,Store2,11,10/7/2017,8,1
10008,Store2,25,10/7/2017,9,1
30005,Store2,29,10/7/2017,10,1
20009,Store2,61,10/7/2017,11,1
20006,Sale1,512,10/7/2017,3,1
30006,Sale1,232,10/7/2017,4,1
10003,Sale1,248,10/7/2017,5,1
10007,Sale1,280,10/7/2017,6,1
30004,Sale1,184,10/7/2017,7,1
10004,Sale1,288,10/7/2017,8,1
20008,Sale1,296,10/7/2017,9,1
20006,Sale1,224,10/7/2017,10,1
10006,Sale1,704,10/7/2017,11,1
30006,Store1,10,10/7/2017,1,1
30001,Store1,3,10/7/2017,2,0
20003,Store1,1,10/7/2017,3,0
20008,Store1,1,10/7/2017,3,1
30003,Store1,13,10/7/2017,4,1
10006,Store1,2,10/7/2017,5,1
10003,Store1,3,10/7/2017,6,1
30004,Store1,24,10/7/2017,7,1
30004,Store1,2,10/7/2017,8,1
10003,Store1,10,10/7/2017,9,0
10007,Store1,22,10/7/2017,9,1
10009,Store1,10,10/7/2017,10,1
20009,Store1,99,10/7/2017,11,1
30001,Store2,2,10/7/2017,2,0
20003,Store2,5,10/7/2017,2,1
20003,Store2,23,10/7/2017,3,0
20002,Store2,31,10/7/2017,3,1
30002,Store2,18,10/7/2017,4,0
30006,Store2,45,10/7/2017,4,1
20005,Store2,5,10/7/2017,5,0
20003,Store2,54,10/7/2017,5,1
30002,Store2,1,10/7/2017,6,0
30009,Store2,48,10/7/2017,6,1
30007,Store2,8,10/7/2017,7,0
30007,Store2,30,10/7/2017,7,1
30008,Store2,58,10/7/2017,8,1
20003,Store2,2,10/7/2017,9,0
20005,Store2,45,10/7/2017,9,1
10007,Store2,51,10/7/2017,10,1
10006,Store2,164,10/7/2017,11,1
30005,Sale2,64,10/7/2017,3,1
20004,Sale2,8,10/7/2017,4,1
30004,Sale2,24,10/7/2017,5,1
10003,Sale2,16,10/7/2017,6,1
30004,Sale2,24,10/7/2017,7,1
10006,Sale2,16,10/7/2017,8,1
10005,Sale2,16,10/7/2017,9,1
10008,Sale2,8,10/7/2017,10,1
20008,Sale2,88,10/7/2017,11,1
20003,Sale1,488,10/7/2017,3,1
30005,Sale1,224,10/7/2017,4,1
30006,Sale1,280,10/7/2017,5,1
30004,Sale1,280,10/7/2017,6,1
30005,Sale1,184,10/7/2017,7,1
10004,Sale1,264,10/7/2017,8,1
30009,Sale1,296,10/7/2017,9,1
30008,Sale1,224,10/7/2017,10,1
20009,Sale1,704,10/7/2017,11,1
20001,Store1,10,10/7/2017,1,1
30004,Store1,1,10/7/2017,5,0
30003,Store1,4,10/7/2017,5,1
30004,Store1,12,10/7/2017,6,1
30006,Store1,30,10/7/2017,7,1
10007,Store1,2,10/7/2017,8,1
20009,Store1,10,10/7/2017,9,0
20007,Store1,30,10/7/2017,9,1
20006,Store1,13,10/7/2017,10,1
30007,Store1,143,10/7/2017,11,1
30002,Store2,1,10/7/2017,2,1
30001,Store2,2,10/7/2017,3,0
20004,Store2,10,10/7/2017,3,1
20003,Store2,6,10/7/2017,4,0
30002,Store2,33,10/7/2017,4,1
30005,Store2,10,10/7/2017,5,0
10007,Store2,70,10/7/2017,5,1
30006,Store2,1,10/7/2017,6,0
20009,Store2,52,10/7/2017,6,1
30007,Store2,57,10/7/2017,7,1
10004,Store2,40,10/7/2017,8,1
10005,Store2,67,10/7/2017,9,1
20008,Store2,34,10/7/2017,10,1
20009,Store2,1,10/7/2017,11,0
30009,Store2,122,10/7/2017,11,1
10003,Sale2,64,10/7/2017,3,1
10002,Sale2,8,10/7/2017,4,1
10005,Sale2,24,10/7/2017,5,1
10005,Sale2,16,10/7/2017,6,1
10009,Sale2,24,10/7/2017,7,1
30007,Sale2,16,10/7/2017,8,1
10007,Sale2,16,10/7/2017,9,1
30006,Sale2,8,10/7/2017,10,1
10007,Sale2,88,10/7/2017,11,1
10004,Store1,1,10/8/2017,1,1
20001,Store1,7,10/8/2017,2,0
10002,Store1,2,10/8/2017,2,1
20001,Store1,3,10/8/2017,3,0
30002,Store1,3,10/8/2017,3,1
20003,Store1,3,10/8/2017,4,0
30002,Store1,11,10/8/2017,4,1
10007,Store1,4,10/8/2017,9,1
10009,Store1,10,10/8/2017,10,1
20006,Store1,13,10/8/2017,11,1
20001,Store2,230,10/8/2017,1,0
30002,Store2,37,10/8/2017,1,1
20002,Store2,165,10/8/2017,2,0
20003,Store2,98,10/8/2017,2,1
10001,Store2,28,10/8/2017,3,0
30003,Store2,30,10/8/2017,3,1
30002,Store2,6,10/8/2017,4,0
20005,Store2,56,10/8/2017,4,1
20003,Store2,2,10/8/2017,5,0
30007,Store2,11,10/8/2017,5,1
20004,Store2,19,10/8/2017,6,1
10005,Store2,1,10/8/2017,7,0
10006,Store2,16,10/8/2017,7,1
20004,Store2,28,10/8/2017,8,1
10004,Store2,2,10/8/2017,9,0
10008,Store2,7,10/8/2017,9,1
10007,Store2,4,10/8/2017,10,1
10007,Store2,2,10/8/2017,11,0
20008,Store2,101,10/8/2017,11,1
10002,Store1,10,10/8/2017,2,0
20008,Store1,1,10/8/2017,2,1
20003,Store1,1,10/8/2017,3,0
20004,Store1,11,10/8/2017,3,1
10002,Store1,10,10/8/2017,4,1
20009,Store1,33,10/8/2017,11,1
20001,Store2,1,10/8/2017,1,0
20001,Store2,226,10/8/2017,2,0
20001,Store2,167,10/8/2017,2,1
20001,Store2,31,10/8/2017,3,0
20007,Store2,54,10/8/2017,3,1
20004,Store2,2,10/8/2017,4,0
20003,Store2,27,10/8/2017,4,1
10005,Store2,2,10/8/2017,5,0
30008,Store2,18,10/8/2017,5,1
30002,Store2,1,10/8/2017,6,0
30008,Store2,17,10/8/2017,6,1
30005,Store2,11,10/8/2017,7,1
10003,Store2,2,10/8/2017,8,0
10005,Store2,20,10/8/2017,8,1
20009,Store2,5,10/8/2017,9,1
30006,Store2,3,10/8/2017,10,1
10008,Store2,91,10/8/2017,11,1
30001,Store1,1,10/8/2017,1,0
20001,Store1,1,10/8/2017,2,0
20004,Store1,10,10/8/2017,3,1
20002,Store1,1,10/8/2017,4,0
30007,Store1,1,10/8/2017,4,1
30008,Store1,7,10/8/2017,7,1
20008,Store1,10,10/8/2017,10,1
10001,Store2,21,10/8/2017,1,0
20001,Store2,2,10/8/2017,1,1
20002,Store2,227,10/8/2017,2,0
20002,Store2,120,10/8/2017,2,1
20003,Store2,35,10/8/2017,3,0
30005,Store2,70,10/8/2017,3,1
20003,Store2,6,10/8/2017,4,0
10006,Store2,67,10/8/2017,4,1
20002,Store2,2,10/8/2017,5,0
10005,Store2,14,10/8/2017,5,1
30002,Store2,3,10/8/2017,6,0
30006,Store2,19,10/8/2017,6,1
30007,Store2,5,10/8/2017,7,0
30004,Store2,14,10/8/2017,7,1
20008,Store2,12,10/8/2017,8,1
10006,Store2,4,10/8/2017,9,1
20006,Store2,11,10/8/2017,10,1
20008,Store2,13,10/8/2017,11,1
30003,Store1,1,10/8/2017,3,0
10008,Store1,10,10/8/2017,6,1
10006,Store1,20,10/8/2017,10,1
10009,Store1,12,10/8/2017,11,1
30001,Store2,2,10/8/2017,2,0
20005,Store2,2,10/8/2017,2,1
20001,Store2,4,10/8/2017,3,0
20007,Store2,8,10/8/2017,3,1
20004,Store2,2,10/8/2017,4,0
30002,Store2,13,10/8/2017,4,1
30003,Store2,5,10/8/2017,5,1
30008,Store2,7,10/8/2017,6,1
30008,Store2,3,10/8/2017,7,1
30009,Store2,5,10/8/2017,8,1
30008,Store2,13,10/8/2017,9,1
10006,Store2,2,10/8/2017,10,1
10006,Store2,33,10/8/2017,11,1
10007,Store1,10,10/8/2017,10,1
20009,Store1,20,10/8/2017,11,1
20001,Store2,1,10/8/2017,2,0
20002,Store2,5,10/8/2017,3,0
20004,Store2,12,10/8/2017,3,1
30003,Store2,3,10/8/2017,4,0
30002,Store2,26,10/8/2017,4,1
20008,Store2,15,10/8/2017,5,1
30006,Store2,1,10/8/2017,6,0
30007,Store2,6,10/8/2017,6,1
20008,Store2,5,10/8/2017,7,1
10006,Store2,6,10/8/2017,8,1
20006,Store2,13,10/8/2017,9,1
30005,Store2,4,10/8/2017,10,1
20006,Store2,30,10/8/2017,11,1
10003,Store1,3,10/8/2017,3,1
20004,Store1,10,10/8/2017,6,1
10007,Store1,10,10/8/2017,8,1
20006,Store1,20,10/8/2017,11,1
20001,Store2,1,10/8/2017,2,0
30001,Store2,1,10/8/2017,2,1
20002,Store2,4,10/8/2017,3,0
10002,Store2,20,10/8/2017,3,1
20004,Store2,2,10/8/2017,4,0
30004,Store2,11,10/8/2017,4,1
30003,Store2,2,10/8/2017,5,0
30006,Store2,23,10/8/2017,5,1
30005,Store2,1,10/8/2017,6,0
10004,Store2,34,10/8/2017,6,1
20003,Store2,1,10/8/2017,7,0
30008,Store2,10,10/8/2017,7,1
30004,Store2,1,10/8/2017,8,0
10005,Store2,15,10/8/2017,8,1
10005,Store2,16,10/8/2017,9,1
10009,Store2,37,10/8/2017,10,1
10004,Store2,1,10/8/2017,11,0
20007,Store2,33,10/8/2017,11,1
20004,Sale1,360,10/8/2017,3,1
30004,Sale1,144,10/8/2017,4,1
30006,Sale1,240,10/8/2017,5,1
30009,Sale1,288,10/8/2017,6,1
30007,Sale1,200,10/8/2017,7,1
30007,Sale1,168,10/8/2017,8,1
30006,Sale1,280,10/8/2017,9,1
20005,Sale1,248,10/8/2017,10,1
30007,Sale1,808,10/8/2017,11,1
30005,Store1,1,10/8/2017,5,1
30003,Store1,2,10/8/2017,6,0
20009,Store1,1,10/8/2017,6,1
10009,Store1,4,10/8/2017,8,1
10006,Store1,21,10/8/2017,9,1
30005,Store1,27,10/8/2017,10,1
20009,Store1,181,10/8/2017,11,1
20001,Store2,4,10/8/2017,2,0
10004,Store2,3,10/8/2017,2,1
20001,Store2,27,10/8/2017,3,0
20005,Store2,33,10/8/2017,3,1
20002,Store2,15,10/8/2017,4,0
30005,Store2,41,10/8/2017,4,1
30005,Store2,3,10/8/2017,5,0
20005,Store2,49,10/8/2017,5,1
10006,Store2,4,10/8/2017,6,0
20004,Store2,40,10/8/2017,6,1
30007,Store2,1,10/8/2017,7,0
10009,Store2,35,10/8/2017,7,1
10008,Store2,40,10/8/2017,8,1
10006,Store2,44,10/8/2017,9,1
20007,Store2,1,10/8/2017,10,0
20006,Store2,17,10/8/2017,10,1
20006,Store2,182,10/8/2017,11,1
10007,Sale2,56,10/8/2017,3,1
30005,Sale2,16,10/8/2017,4,1
10004,Sale2,8,10/8/2017,8,1
20008,Sale2,16,10/8/2017,9,1
20008,Sale2,136,10/8/2017,11,1
10009,Sale1,360,10/8/2017,3,1
20005,Sale1,144,10/8/2017,4,1
30009,Sale1,240,10/8/2017,5,1
30008,Sale1,288,10/8/2017,6,1
30006,Sale1,192,10/8/2017,7,1
10004,Sale1,168,10/8/2017,8,1
10008,Sale1,280,10/8/2017,9,1
10009,Sale1,248,10/8/2017,10,1
20008,Sale1,816,10/8/2017,11,1
10002,Store1,1,10/8/2017,2,0
20004,Store1,3,10/8/2017,4,0
10002,Store1,9,10/8/2017,4,1
30004,Store1,3,10/8/2017,5,1
10008,Store1,13,10/8/2017,7,1
20009,Store1,23,10/8/2017,8,1
10007,Store1,6,10/8/2017,9,1
20007,Store1,22,10/8/2017,10,1
20006,Store1,108,10/8/2017,11,1
30003,Store2,2,10/8/2017,3,0
20003,Store2,8,10/8/2017,3,1
20003,Store2,7,10/8/2017,4,0
30007,Store2,21,10/8/2017,4,1
10005,Store2,5,10/8/2017,5,0
10009,Store2,54,10/8/2017,5,1
10005,Store2,4,10/8/2017,6,0
10005,Store2,41,10/8/2017,6,1
30005,Store2,50,10/8/2017,7,1
10007,Store2,66,10/8/2017,8,1
10008,Store2,46,10/8/2017,9,1
10006,Store2,1,10/8/2017,10,0
30008,Store2,51,10/8/2017,10,1
10008,Store2,2,10/8/2017,11,0
30006,Store2,153,10/8/2017,11,1
30003,Sale2,56,10/8/2017,3,1
30004,Sale2,16,10/8/2017,4,1
10006,Sale2,8,10/8/2017,8,1
10008,Sale2,16,10/8/2017,9,1
10008,Sale2,136,10/8/2017,11,1
20008,Sale2,0,10/8/2017,10,1
20001,Store1,3,10/9/2017,1,0
20002,Store1,4,10/9/2017,2,0
20005,Store1,1,10/9/2017,2,1
30004,Store1,3,10/9/2017,3,1
30005,Store1,2,10/9/2017,5,1
30008,Store1,30,10/9/2017,8,1
10007,Store1,10,10/9/2017,9,1
10009,Store1,10,10/9/2017,10,1
10001,Store2,180,10/9/2017,1,0
20002,Store2,27,10/9/2017,1,1
20002,Store2,202,10/9/2017,2,0
20002,Store2,90,10/9/2017,2,1
20002,Store2,23,10/9/2017,3,0
30005,Store2,47,10/9/2017,3,1
10002,Store2,8,10/9/2017,4,0
30003,Store2,28,10/9/2017,4,1
30003,Store2,2,10/9/2017,5,0
10008,Store2,21,10/9/2017,5,1
10004,Store2,3,10/9/2017,6,0
10007,Store2,14,10/9/2017,6,1
20003,Store2,1,10/9/2017,7,0
30007,Store2,31,10/9/2017,7,1
30006,Store2,39,10/9/2017,8,1
10007,Store2,24,10/9/2017,9,1
10004,Store2,1,10/9/2017,10,0
30009,Store2,6,10/9/2017,10,1
20004,Store2,2,10/9/2017,11,0
20007,Store2,33,10/9/2017,11,1
20001,Store1,4,10/9/2017,2,0
30008,Store1,61,10/9/2017,2,1
30002,Store1,1,10/9/2017,3,0
10009,Store1,3,10/9/2017,5,1
30003,Store1,1,10/9/2017,7,0
20006,Store1,20,10/9/2017,10,1
20001,Store2,213,10/9/2017,2,0
10001,Store2,165,10/9/2017,2,1
20001,Store2,51,10/9/2017,3,0
30002,Store2,51,10/9/2017,3,1
10003,Store2,6,10/9/2017,4,0
30007,Store2,34,10/9/2017,4,1
20005,Store2,2,10/9/2017,5,0
30007,Store2,11,10/9/2017,5,1
30003,Store2,2,10/9/2017,6,0
20009,Store2,23,10/9/2017,6,1
30008,Store2,22,10/9/2017,7,1
30004,Store2,1,10/9/2017,8,0
30009,Store2,18,10/9/2017,8,1
10004,Store2,1,10/9/2017,9,0
10006,Store2,20,10/9/2017,9,1
20006,Store2,40,10/9/2017,11,1
20004,Store1,20,10/9/2017,1,1
10001,Store1,7,10/9/2017,2,0
30002,Store1,10,10/9/2017,2,1
20008,Store1,2,10/9/2017,5,1
30001,Store2,13,10/9/2017,1,0
30001,Store2,2,10/9/2017,1,1
20001,Store2,208,10/9/2017,2,0
20002,Store2,95,10/9/2017,2,1
20002,Store2,31,10/9/2017,3,0
10006,Store2,72,10/9/2017,3,1
10003,Store2,5,10/9/2017,4,0
30005,Store2,43,10/9/2017,4,1
30007,Store2,25,10/9/2017,5,1
30005,Store2,2,10/9/2017,6,0
20008,Store2,11,10/9/2017,6,1
20007,Store2,2,10/9/2017,7,0
30007,Store2,30,10/9/2017,7,1
10006,Store2,1,10/9/2017,8,0
10008,Store2,15,10/9/2017,8,1
20005,Store2,10,10/9/2017,9,1
10005,Store2,7,10/9/2017,10,1
10009,Store2,33,10/9/2017,11,1
30008,Store1,15,10/9/2017,10,1
10007,Store1,10,10/9/2017,11,1
10002,Store2,7,10/9/2017,2,0
20006,Store2,2,10/9/2017,2,1
20003,Store2,4,10/9/2017,3,0
30003,Store2,11,10/9/2017,3,1
20002,Store2,2,10/9/2017,4,0
30006,Store2,15,10/9/2017,4,1
10003,Store2,2,10/9/2017,5,0
20007,Store2,5,10/9/2017,5,1
30006,Store2,1,10/9/2017,6,0
30006,Store2,11,10/9/2017,6,1
30007,Store2,1,10/9/2017,7,0
30006,Store2,4,10/9/2017,7,1
10004,Store2,17,10/9/2017,8,1
10005,Store2,6,10/9/2017,9,1
10008,Store2,5,10/9/2017,10,1
30006,Store2,29,10/9/2017,11,1
10008,Store1,10,10/9/2017,6,1
20006,Store1,1,10/9/2017,9,1
30008,Store1,10,10/9/2017,10,1
30001,Store2,1,10/9/2017,2,0
20001,Store2,2,10/9/2017,2,1
20003,Store2,3,10/9/2017,3,0
20005,Store2,14,10/9/2017,3,1
10004,Store2,3,10/9/2017,4,0
10005,Store2,34,10/9/2017,4,1
30008,Store2,10,10/9/2017,5,1
30008,Store2,13,10/9/2017,6,1
30006,Store2,12,10/9/2017,7,1
10005,Store2,14,10/9/2017,8,1
10005,Store2,13,10/9/2017,9,1
20006,Store2,12,10/9/2017,10,1
10005,Store2,1,10/9/2017,11,0
10009,Store2,19,10/9/2017,11,1
30005,Store1,20,10/9/2017,4,1
20004,Store1,2,10/9/2017,6,1
10009,Store1,10,10/9/2017,9,1
10005,Store1,10,10/9/2017,10,1
30007,Store1,30,10/9/2017,11,1
30001,Store2,1,10/9/2017,2,0
20004,Store2,2,10/9/2017,2,1
20001,Store2,6,10/9/2017,3,0
20003,Store2,16,10/9/2017,3,1
20003,Store2,4,10/9/2017,4,0
30004,Store2,7,10/9/2017,4,1
30003,Store2,3,10/9/2017,5,0
30005,Store2,15,10/9/2017,5,1
10005,Store2,1,10/9/2017,6,0
30009,Store2,24,10/9/2017,6,1
10009,Store2,4,10/9/2017,7,1
30006,Store2,2,10/9/2017,8,0
10006,Store2,22,10/9/2017,8,1
10009,Store2,29,10/9/2017,9,1
30007,Store2,8,10/9/2017,10,1
30009,Store2,26,10/9/2017,11,1
20005,Sale1,280,10/9/2017,3,1
10006,Sale1,144,10/9/2017,4,1
30009,Sale1,168,10/9/2017,5,1
20009,Sale1,296,10/9/2017,6,1
20007,Sale1,152,10/9/2017,7,1
10005,Sale1,232,10/9/2017,8,1
30006,Sale1,216,10/9/2017,9,1
10009,Sale1,200,10/9/2017,10,1
20009,Sale1,1208,10/9/2017,11,1
30001,Store1,1,10/9/2017,1,0
10002,Store1,2,10/9/2017,3,0
30004,Store1,1,10/9/2017,4,1
30006,Store1,1,10/9/2017,5,1
10008,Store1,2,10/9/2017,7,1
20005,Store1,12,10/9/2017,8,1
10005,Store1,16,10/9/2017,9,1
30006,Store1,23,10/9/2017,10,1
20006,Store1,77,10/9/2017,11,1
20002,Store2,2,10/9/2017,2,0
30003,Store2,2,10/9/2017,2,1
30001,Store2,16,10/9/2017,3,0
30006,Store2,26,10/9/2017,3,1
30002,Store2,22,10/9/2017,4,0
30003,Store2,50,10/9/2017,4,1
30005,Store2,12,10/9/2017,5,0
20004,Store2,41,10/9/2017,5,1
30005,Store2,4,10/9/2017,6,0
30008,Store2,44,10/9/2017,6,1
30005,Store2,45,10/9/2017,7,1
30003,Store2,1,10/9/2017,8,0
10004,Store2,38,10/9/2017,8,1
10006,Store2,50,10/9/2017,9,1
10009,Store2,33,10/9/2017,10,1
10004,Store2,1,10/9/2017,11,0
20009,Store2,164,10/9/2017,11,1
30006,Sale2,32,10/9/2017,3,1
20003,Sale2,8,10/9/2017,5,1
30003,Sale2,16,10/9/2017,6,1
30008,Sale2,24,10/9/2017,9,1
10005,Sale2,8,10/9/2017,10,1
20007,Sale2,160,10/9/2017,11,1
20005,Sale1,296,10/9/2017,3,1
30006,Sale1,136,10/9/2017,4,1
30003,Sale1,168,10/9/2017,5,1
30003,Sale1,304,10/9/2017,6,1
30007,Sale1,160,10/9/2017,7,1
20005,Sale1,240,10/9/2017,8,1
30005,Sale1,208,10/9/2017,9,1
10008,Sale1,224,10/9/2017,10,1
30009,Sale1,1216,10/9/2017,11,1
20002,Store1,1,10/9/2017,2,0
